1083,埯
1084,埴
1085,埸
1086,培
1087,基
1088,埼
1089,埽
1090,堂
1091,堆
1092,堇
1093,堉
1094,堋
1095,堌
1096,堍
1097,堑
1098,堕
1099,堙
1100,堞
1101,堠
1102,堡
1103,堤
1104,堪
1105,堰
1106,堵
1107,塃
1108,塄
1109,塆
1110,塈
1111,塌
1112,塍
1113,塑
1114,塔
1115,塘
1116,塞
1117,塥
1118,填
1119,塬
1120,塮
1121,塾
1122,墀
1123,墁
1124,境
1125,墅
1126,墈
1127,墉
1128,墒
1129,墓
1130,墙
1131,增
1132,墟
1133,墦
1134,墨
1135,墩
1136,墼
1137,壁
1138,壅
1139,壑
1140,壕
1141,壤
1142,士
1143,壬
1144,壮
1145,声
1146,壳
1147,壶
1148,壹
1149,处
1150,备
1151,复
1152,夏
1153,夔
1154,夕
1155,外
1156,夙
1157,多
1158,夜
1159,够
1160,夤
1161,夥
1162,大
1163,天
1164,太
1165,夫
1166,夬
1167,夭
1168,央
1169,夯
1170,失
1171,头
1172,夷
1173,夸
1174,夹
1175,夺
1176,夼
1177,奁
1178,奂
1179,奄
1180,奇
1181,奈
1182,奉
1183,奋
1184,奎
1185,奏
1186,契
1187,奔
1188,奕
1189,奖
1190,套
1191,奘
1192,奚
1193,奠
1194,奢
1195,奥
1196,奭
1197,女
1198,奴
1199,奶
1200,奸
1201,她
1202,好
1203,妁
1204,如
1205,妃
1206,妄
1207,妆
1208,妇
1209,妈
1210,妊
1211,妍
1212,妒
1213,妓
1214,妖
1215,妗
1216,妙
1217,妞
1218,妣
1219,妤
1220,妥
1221,妨
1222,妩
1223,妪
1224,妫
1225,妮
1226,妯
1227,妲
1228,妹
1229,妻
1230,妾
1231,姆
1232,姊
1233,始
1234,姐
1235,姑
1236,姒
1237,姓
1238,委
1239,姗
1240,姘
1241,姚
1242,姜
1243,姝
1244,姞
1245,姣
1246,姥
1247,姨
1248,姬
1249,姹
1250,姻
1251,姽
1252,姿
1253,威
1254,娃
1255,娄
1256,娅
1257,娆
1258,娇
1259,娈
1260,娉
1261,娌
1262,娑
1263,娓
1264,娘
1265,娜
1266,娟
1267,娠
1268,娣
1269,娥
1270,娩
1271,娱
1272,娲
1273,娴
1274,娶
1275,娼
1276,婀
1277,婆
1278,婉
1279,婊
1280,婕
1281,婚
1282,婞
1283,婢
1284,婧
1285,婪
1286,婳
1287,婴
1288,婵
1289,婶
1290,婷
1291,婺
1292,婿
1293,媒
1294,媚
1295,媛
1296,媪
1297,媲
1298,媳
1299,媵
1300,媸
1301,媾
1302,嫁
1303,嫂
1304,嫉
1305,嫌
1306,嫒
1307,嫔
1308,嫖
1309,嫘
1310,嫚
1311,嫜
1312,嫠
1313,嫡
1314,嫣
1315,嫦
1316,嫩
1317,嫪
1318,嫫
1319,嫱
1320,嬉
1321,嬖
1322,嬗
1323,嬴
1324,嬷
1325,孀
1326,子
1327,孑
1328,孓
1329,孔
1330,孕
1331,字
1332,存
1333,孙
1334,孚
1335,孛
1336,孜
1337,孝
1338,孟
1339,孢
1340,季
1341,孤
1342,孥
1343,学
1344,孩
1345,孪
1346,孬
1347,孰
1348,孱
1349,孳
1350,孵
1351,孺
1352,孽
1353,宁
1354,它
1355,宄
1356,宅
1357,宇
1358,守
1359,安
1360,宋
1361,完
1362,宏
1363,宓
1364,宕
1365,宗
1366,官
1367,宙
1368,定
1369,宛
1370,宜
1371,宝
1372,实
1373,宠
1374,审
1375,客
1376,宣
1377,室
1378,宥
1379,宦
1380,宪
1381,宫
1382,宬
1383,宰
1384,害
1385,宴
1386,宵
1387,家
1388,宸
1389,容
1390,宽
1391,宾
1392,宿
1393,寂
1394,寄
1395,寅
1396,密
1397,寇
1398,富
1399,寐
1400,寒
1401,寓
1402,寝
1403,寞
1404,察
1405,寡
1406,寤
1407,寥
1408,寨
1409,寮
1410,寰
1411,寸
1412,对
1413,寺
1414,寻
1415,导
1416,寿
1417,封
1418,射
1419,将
1420,尉
1421,尊
1422,小
1423,少
1424,尔
1425,尕
1426,尖
1427,尘
1428,尚
1429,尜
1430,尝
1431,尤
1432,尥
1433,尧
1434,尬
1435,就
1436,尴
1437,尸
1438,尹
1439,尺
1440,尻
1441,尼
1442,尽
1443,尾
1444,尿
1445,局
1446,屁
1447,层
1448,屃
1449,居
1450,屈
1451,屉
1452,届
1453,屋
1454,屎
1455,屏
1456,屐
1457,屑
1458,展
1459,屙
1460,属
1461,屠
1462,屡
1463,屣
1464,履
1465,屦
1466,屯
1467,山
1468,屹
1469,屺
1470,屿
1471,岁
1472,岂
1473,岈
1474,岌
1475,岍
1476,岐
1477,岑
1478,岔
1479,岖
